"id_ventas";"id_estados";"id_productos";"id_tipospago";"orden";"fecha_venta";"cantidad_ordenada";"precio";"descuento";"total"
211648;1;146;1;100147830;"7/1/2016";1;180;0;180
211649;1;49;1;100147831;"7/1/2016";1;350;0;635
211650;1;134;1;100147831;"7/1/2016";1;285;0;635
211651;1;219;1;100147832;"7/1/2016";1;3975;0;3975
211652;2;220;1;100147833;"7/1/2016";1;639;0;1269
211653;2;221;1;100147833;"7/1/2016";1;630;0;1269
211654;1;5;1;100147834;"7/1/2016";1;360;0;360
211655;3;14;1;100147835;"7/1/2016";1;320;0;320
211656;2;222;1;100147836;"7/1/2016";1;280;0;280
211657;3;223;1;100147837;"7/1/2016";1;2950;0;2950
211658;1;224;1;100147838;"7/1/2016";1;3000;0;3000
211659;2;225;1;100147839;"7/1/2016";1;280;0;280
211660;1;226;1;100147840;"7/1/2016";1;1250;0;994
211661;2;227;1;100147841;"7/1/2016";1;899;0;899
211663;1;5;1;100147842;"7/1/2016";1;360;0;360
211664;1;5;1;100147843;"7/1/2016";1;360;0;360
211665;1;228;1;100147844;"7/1/2016";1;120;0;240
211666;1;97;1;100147844;"7/1/2016";1;120;0;240
211667;2;229;3;100147845;"7/1/2016";1;330;0;4060
211668;2;33;3;100147845;"7/1/2016";1;435;0;4060
211669;2;230;3;100147845;"7/1/2016";1;3295;0;4060
211670;2;231;1;100147846;"7/1/2016";1;45215;0;45215
211671;2;232;3;100147847;"7/1/2016";1;3295;0;4810
211672;2;33;3;100147847;"7/1/2016";1;435;0;4810
211673;2;233;3;100147847;"7/1/2016";1;260;0;4810
211674;2;229;3;100147847;"7/1/2016";1;330;0;4810
211675;2;234;3;100147847;"7/1/2016";1;80;0;4810
211676;2;96;3;100147847;"7/1/2016";1;90;0;4810
211677;2;235;3;100147847;"7/1/2016";1;90;0;4810
211678;2;236;3;100147847;"7/1/2016";1;150;0;4810
211679;2;237;3;100147847;"7/1/2016";1;80;0;4810
211680;3;238;1;100147848;"7/1/2016";2;990;0;1980
211681;3;239;1;100147849;"7/1/2016";1;699;0;699
211683;2;240;3;100147850;"7/1/2016";1;699;0;699
211685;1;241;1;100147851;"7/1/2016";1;250;0;250
211686;1;241;1;100147852;"7/1/2016";1;250;0;250
211687;1;99;1;100147853;"7/1/2016";1;250;0;250
211688;1;3;1;100147854;"7/1/2016";5;240;0;1200
211689;1;3;1;100147855;"7/1/2016";1;240;0;240
211690;1;242;1;100147856;"7/1/2016";1;1530;1301;529
211691;1;243;1;100147856;"7/1/2016";1;1999;1699;529
211692;1;3;1;100147857;"7/1/2016";10;240;0;2400
211693;1;3;1;100147858;"7/1/2016";1;240;0;240
211694;2;244;6;100147859;"7/1/2016";1;375;0;375
211695;1;244;5;100147860;"7/1/2016";1;375;0;375
211696;3;245;1;100147861;"7/1/2016";1;999;0;999
211697;1;179;1;100147862;"7/1/2016";1;1765;0;1765
211698;1;33;1;100147863;"7/1/2016";1;435;200;235
211699;1;246;1;100147864;"7/1/2016";1;999;0;100
211701;2;49;1;100147865;"7/1/2016";3;350;0;1050
211702;1;247;1;100147866;"7/1/2016";1;260;137;180
211703;1;248;1;100147866;"7/1/2016";1;120;63;180
211704;1;249;9;100147867;"7/1/2016";1;799;0;0
211706;1;220;1;100147868;"7/1/2016";1;639;0;639
211707;1;5;1;100147869;"7/1/2016";3;360;0;1080
211708;1;250;1;100147870;"7/1/2016";1;799;0;799
211709;1;251;1;100147871;"7/1/2016";1;5597;0;5597
211710;1;252;1;100147872;"7/1/2016";1;215;200;15
211711;1;49;1;100147873;"7/1/2016";3;350;0;1050
211712;1;253;1;100147874;"7/1/2016";1;1315;0;1315
211713;1;14;1;100147875;"7/1/2016";1;320;0;320
211714;1;5;1;100147876;"7/1/2016";1;360;0;360
211715;1;14;1;100147877;"7/1/2016";1;320;0;320
211716;1;3;1;100147878;"7/1/2016";1;240;0;240
211717;1;254;1;100147879;"7/1/2016";1;5950;0;5950
211719;1;14;1;100147880;"7/1/2016";1;320;0;320
211720;1;221;1;100147881;"7/1/2016";1;630;225;540
211721;1;255;1;100147881;"7/1/2016";1;210;75;540
211722;1;256;1;100147882;"7/1/2016";1;100;0;100
211723;3;257;1;100147883;"7/1/2016";1;3900;0;3900
211724;2;258;1;100147884;"7/1/2016";2;899;0;1798
211726;2;259;1;100147885;"7/1/2016";2;1100;0;2200
211728;2;260;1;100147886;"7/1/2016";2;999;0;1998
211730;1;22;1;100147887;"7/1/2016";1;149;0;149
211731;2;261;1;100147888;"7/1/2016";2;799;0;1598
211733;1;143;1;100147889;"7/1/2016";1;150;0;150
211734;2;262;1;100147890;"7/2/2016";1;495;0;495
211735;1;263;1;100147891;"7/2/2016";1;33685;0;33685
211736;1;264;1;100147892;"7/2/2016";1;260;100;320
211737;1;233;1;100147892;"7/2/2016";1;260;100;320
211738;2;265;1;100147893;"7/2/2016";1;630;0;1035
211739;2;49;1;100147893;"7/2/2016";1;350;0;1035
211740;2;266;1;100147893;"7/2/2016";1;55;0;1035
211741;2;100;2;100147894;"7/2/2016";1;25999;0;25999
211742;1;53;1;100147895;"7/2/2016";1;510;300;210
211743;3;267;4;100147896;"7/2/2016";1;999;0;0
211745;1;268;1;100147897;"7/2/2016";1;650;0;2600
211747;1;269;1;100147897;"7/2/2016";1;650;0;2600
211749;1;270;1;100147897;"7/2/2016";1;650;0;2600
211751;1;271;1;100147897;"7/2/2016";1;650;0;2600
211753;2;272;1;100147898;"7/2/2016";1;2950;0;2950
211754;2;273;1;100147899;"7/2/2016";1;220;0;220
211755;1;87;1;100147900;"7/2/2016";10;425;0;4250
211756;2;274;6;100147901;"7/2/2016";1;2800;0;4000
211758;2;275;6;100147901;"7/2/2016";1;1200;0;4000
211759;2;9;2;100147902;"7/2/2016";1;96499;0;96499
211760;2;276;2;100147903;"7/2/2016";1;48000;0;48000
211761;2;277;1;100147904;"7/2/2016";1;2600;0;2600
211762;2;278;1;100147905;"7/2/2016";1;1499;0;1499
211764;2;150;1;100147906;"7/2/2016";1;55850;0;55850
211765;2;276;2;100147907;"7/2/2016";1;48000;0;48000
211766;1;279;1;100147908;"7/2/2016";1;795;0;795
211767;1;150;1;100147909;"7/2/2016";1;55850;0;55850
211768;2;276;3;100147910;"7/2/2016";1;48000;0;48000
211769;2;280;2;100147911;"7/2/2016";1;80000;0;80000
211770;1;281;1;100147912;"7/2/2016";1;480;0;480
211771;3;281;1;100147913;"7/2/2016";1;480;0;480
211772;3;282;1;100147914;"7/2/2016";1;1700;0;1700
211773;2;283;3;100147915;"7/2/2016";1;1299;0;12525
211775;2;284;3;100147915;"7/2/2016";1;2678;0;12525
211777;2;285;3;100147915;"7/2/2016";1;3103;0;12525
211779;3;286;1;100147916;"7/2/2016";1;3295;0;9885
211780;3;287;1;100147916;"7/2/2016";1;3295;0;9885
211781;3;288;1;100147916;"7/2/2016";1;3295;0;9885
211782;2;289;3;100147917;"7/2/2016";1;1050;0;5343
211784;2;290;1;100147918;"7/2/2016";1;2995;0;2995
211786;3;291;1;100147919;"7/2/2016";1;1148;0;1148
211788;2;245;1;100147920;"7/2/2016";1;999;0;999
211789;2;49;1;100147921;"7/2/2016";1;350;0;630
211790;2;292;1;100147921;"7/2/2016";1;280;0;630
211791;1;88;1;100147922;"7/2/2016";1;190;0;190
211792;3;293;1;100147923;"7/2/2016";1;925;200;725
211793;1;97;1;100147924;"7/2/2016";2;120;0;240
211794;1;73;1;100147925;"7/2/2016";1;370;200;170
211795;1;294;1;100147926;"7/2/2016";1;120;0;120
211796;1;160;1;100147927;"7/2/2016";1;120;0;120
211797;1;73;1;100147928;"7/2/2016";1;370;200;170
211798;1;49;1;100147929;"7/2/2016";1;350;0;350
211799;2;295;1;100147930;"7/2/2016";2;4380;0;8760
211800;2;296;7;100147931;"7/2/2016";1;20104;0;20104
211801;2;297;1;100147932;"7/2/2016";10;2050;0;20500
211802;1;298;1;100147933;"7/2/2016";1;120;0;264
211803;1;299;1;100147933;"7/2/2016";1;144;0;264
211804;1;300;1;100147934;"7/2/2016";1;144;0;144
211805;1;301;1;100147935;"7/2/2016";1;120;0;120
211806;1;302;1;100147936;"7/2/2016";1;180;0;180
211807;2;303;1;100147937;"7/2/2016";1;3070;0;3070
211808;1;304;1;100147938;"7/2/2016";2;600;0;1200
211810;3;14;1;100147939;"7/2/2016";1;320;0;320
211811;3;305;1;100147940;"7/2/2016";1;19370;0;19370
211812;2;276;6;100147941;"7/2/2016";1;48000;0;48000
211813;1;49;1;100147942;"7/2/2016";1;350;0;350
211814;1;302;1;100147943;"7/2/2016";1;180;0;180
211815;1;306;1;100147944;"7/2/2016";1;250;0;250
211816;2;121;1;100147945;"7/2/2016";1;4530;0;4530
211817;1;245;1;100147946;"7/2/2016";1;999;0;999
211818;1;307;1;100147947;"7/2/2016";1;1099;0;1099
211819;1;308;1;100147948;"7/2/2016";1;3150;0;3150
211820;3;309;1;100147949;"7/2/2016";1;3100;0;3100
211821;3;310;1;100147950;"7/2/2016";1;72350;0;72350
211822;1;14;1;100147951;"7/2/2016";5;320;0;1600
211823;1;83;1;100147952;"7/2/2016";1;1;1;0
211824;2;311;2;100147953;"7/2/2016";1;1690;0;1690
211826;3;312;1;100147954;"7/2/2016";1;25999;0;25999
211827;2;53;1;100147955;"7/2/2016";1;510;0;510
211828;1;313;1;100147956;"7/2/2016";1;2340;0;2340
211829;1;14;1;100147957;"7/2/2016";1;320;0;320
211830;2;32;1;100147958;"7/2/2016";3;165;0;495
211831;1;67;1;100147959;"7/2/2016";1;760;0;760
211832;1;304;1;100147960;"7/2/2016";1;600;0;600
211834;1;67;1;100147961;"7/2/2016";1;760;0;760
211835;1;67;1;100147962;"7/2/2016";1;760;0;760
211836;1;14;1;100147963;"7/2/2016";2;320;0;640
211837;1;33;1;100147964;"7/2/2016";1;435;0;435
211838;2;314;6;100147965;"7/2/2016";1;330;0;540
211839;2;315;6;100147965;"7/2/2016";1;210;0;540
211840;2;316;1;100147966;"7/2/2016";1;20890;0;20890
211841;1;314;1;100147967;"7/2/2016";2;330;0;1790
211842;1;88;1;100147967;"7/2/2016";1;190;0;1790
211843;1;317;1;100147967;"7/2/2016";1;940;0;1790
211844;3;318;1;100147968;"7/2/2016";1;30205;0;30205
211845;1;14;1;100147969;"7/2/2016";1;320;0;320
211846;1;14;1;100147970;"7/2/2016";1;320;0;320
211847;3;319;1;100147971;"7/2/2016";1;1375;0;1375
211848;1;318;1;100147972;"7/2/2016";1;30205;0;30205
211849;3;53;1;100147973;"7/2/2016";1;510;0;510
211850;1;3;1;100147974;"7/2/2016";1;240;0;1
211851;2;320;7;100147975;"7/2/2016";1;2070;0;2070
211852;3;321;1;100147976;"7/2/2016";1;2000;0;3200
211853;3;322;1;100147976;"7/2/2016";3;400;0;3200
211854;1;323;4;100147977;"7/2/2016";1;585;0;0
211855;2;324;1;100147978;"7/2/2016";1;626;0;7978
211856;2;325;1;100147978;"7/2/2016";1;1658;0;7978
211857;2;326;1;100147978;"7/2/2016";1;1233;0;7978
211858;2;327;1;100147978;"7/2/2016";1;1127;0;7978
211859;2;328;1;100147978;"7/2/2016";1;1161;0;7978
211860;2;329;1;100147978;"7/2/2016";1;799;0;7978
211861;2;330;1;100147978;"7/2/2016";1;799;0;7978
211862;2;331;1;100147978;"7/2/2016";1;280;0;7978
211863;2;332;1;100147978;"7/2/2016";1;320;0;7978
211864;1;333;1;100147979;"7/2/2016";1;775;0;775
211865;2;319;3;100147980;"7/2/2016";1;1375;0;11527
211866;2;121;3;100147980;"7/2/2016";1;4530;0;11527
211867;2;334;3;100147980;"7/2/2016";1;1647;0;11527
211868;2;335;3;100147980;"7/2/2016";1;3975;0;11527
211869;1;49;1;100147981;"7/2/2016";1;350;0;350
211870;1;3;1;100147982;"7/2/2016";1;240;0;240
211871;3;293;1;100147983;"7/2/2016";2;925;0;1850
211872;2;319;2;100147984;"7/2/2016";1;1375;0;11527
211873;2;121;2;100147984;"7/2/2016";1;4530;0;11527
211874;2;334;2;100147984;"7/2/2016";1;1647;0;11527
211875;2;335;2;100147984;"7/2/2016";1;3975;0;11527
211876;1;235;1;100147985;"7/2/2016";1;90;0;90
211877;1;7;1;100147986;"7/2/2016";1;80;0;80
211878;3;295;1;100147987;"7/2/2016";1;4380;0;4380
211879;1;8;1;100147988;"7/2/2016";1;170;0;170
211880;1;235;1;100147989;"7/2/2016";2;90;0;180
211881;1;8;1;100147990;"7/2/2016";1;170;0;170
211882;1;235;1;100147991;"7/2/2016";1;90;0;90
211883;2;336;1;100147992;"7/2/2016";1;925;0;925
211884;1;143;1;100147993;"7/2/2016";1;150;0;150
211885;1;143;1;100147994;"7/2/2016";1;150;0;150
211886;1;65;1;100147995;"7/2/2016";1;1;1;0
211887;1;337;1;100147996;"7/2/2016";1;1160;0;1160
211888;1;143;1;100147997;"7/2/2016";1;150;0;150
211889;1;338;4;100147998;"7/2/2016";1;1650;0;0
211891;1;339;4;100147998;"7/2/2016";1;959;0;0
211893;1;340;4;100147998;"7/2/2016";1;299;0;0
211894;1;341;4;100147998;"7/2/2016";1;299;0;0
211895;1;342;4;100147998;"7/2/2016";1;1200;0;0
211897;1;343;1;100147999;"7/2/2016";1;1090;200;890
211898;1;46;1;100148000;"7/2/2016";1;150;0;150
211899;2;315;1;100148001;"7/2/2016";1;210;0;210
211900;1;344;1;100148002;"7/2/2016";1;990;0;990
211901;1;302;1;100148003;"7/2/2016";1;180;0;180
211902;2;49;1;100148004;"7/2/2016";2;350;0;700
211903;2;264;1;100148005;"7/2/2016";1;260;0;260
211904;1;345;1;100148006;"7/2/2016";1;1999;0;1999
211906;1;81;1;100148007;"7/2/2016";1;260;0;260
211907;1;49;1;100148008;"7/2/2016";1;350;0;350
211908;1;49;1;100148009;"7/2/2016";1;350;0;350
211909;1;49;1;100148010;"7/2/2016";1;350;0;350
211910;2;346;1;100148011;"7/2/2016";2;3200;0;6400
211911;1;347;1;100148012;"7/2/2016";1;90;0;90
211912;1;82;1;100148013;"7/2/2016";1;80;0;80
211913;1;348;1;100148014;"7/2/2016";1;1100;0;2799
211914;1;349;1;100148014;"7/2/2016";1;1699;0;2799
211915;1;350;1;100148015;"7/2/2016";1;570;200;370
211916;1;158;1;100148016;"7/2/2016";2;120;0;240
211917;3;223;1;100148017;"7/2/2016";1;2950;0;2950
211918;1;14;1;100148018;"7/2/2016";1;320;0;320
211919;1;351;1;100148019;"7/2/2016";2;190;200;180
211920;3;347;1;100148020;"7/2/2016";1;90;0;90
211921;3;66;1;100148021;"7/2/2016";1;999;0;999
211923;1;106;1;100148022;"7/2/2016";1;75;0;75
211924;3;352;1;100148023;"7/2/2016";1;8420;0;8420
211925;1;158;1;100148024;"7/2/2016";2;120;0;1160
211926;1;159;1;100148024;"7/2/2016";1;120;0;1160
211927;1;228;1;100148024;"7/2/2016";1;120;0;1160
211928;1;14;1;100148024;"7/2/2016";1;320;0;1160
211929;1;353;1;100148024;"7/2/2016";1;180;0;1160
211930;1;354;1;100148024;"7/2/2016";1;180;0;1160
211931;1;355;1;100148025;"7/2/2016";1;1300;0;1300
211932;1;356;1;100148026;"7/2/2016";1;200;0;785
211933;1;357;1;100148026;"7/2/2016";1;235;0;785
211934;1;49;1;100148026;"7/2/2016";1;350;0;785
211935;1;221;1;100148027;"7/2/2016";1;630;0;630
211936;1;355;1;100148028;"7/2/2016";1;1300;0;1300
211937;1;358;1;100148029;"7/2/2016";1;475;0;2425
211939;1;359;1;100148029;"7/2/2016";1;1950;0;2425
211941;1;46;1;100148030;"7/2/2016";1;150;0;150
211942;3;49;1;100148031;"7/2/2016";1;350;0;1628
211943;3;64;1;100148031;"7/2/2016";1;280;0;1628
211944;3;360;1;100148031;"7/2/2016";2;499;0;1628
211945;1;361;1;100148032;"7/2/2016";1;74;0;74
211947;1;324;1;100148033;"7/2/2016";1;626;0;626
211948;3;362;1;100148034;"7/2/2016";1;2465;0;2465
211949;1;363;1;100148035;"7/2/2016";1;1950;0;1950
211951;2;350;6;100148036;"7/2/2016";1;570;0;570
211952;3;364;1;100148037;"7/2/2016";1;890;0;890
211953;2;53;1;100148038;"7/2/2016";1;510;0;510
211954;1;350;1;100148039;"7/2/2016";1;570;0;570
211955;2;365;1;100148040;"7/2/2016";1;1250;0;8140
211957;2;366;1;100148040;"7/2/2016";1;6240;0;8140
211958;2;367;1;100148040;"7/2/2016";1;650;0;8140
211960;3;262;1;100148041;"7/2/2016";1;495;0;495
211961;1;100;1;100148042;"7/2/2016";1;25999;0;25999
211962;1;368;1;100148043;"7/2/2016";1;200;0;200
211963;3;369;1;100148044;"7/2/2016";1;3050;0;3050
211964;2;370;1;100148045;"7/2/2016";1;1870;0;1870
211996;2;371;2;100148047;"7/2/2016";1;6900;0;6900
211997;1;143;1;100148048;"7/2/2016";1;150;0;150
212003;1;180;1;100148049;"7/2/2016";1;80;0;80
212004;3;207;1;100148050;"7/2/2016";1;140;0;140
212005;3;372;1;100148051;"7/2/2016";1;9500;0;9500
212006;1;180;1;100148052;"7/2/2016";1;80;0;80
212012;1;373;1;100148053;"7/2/2016";1;160;0;160
212013;1;14;1;100148054;"7/2/2016";1;320;0;320
212014;1;146;1;100148055;"7/2/2016";1;180;0;480
212015;1;55;1;100148055;"7/2/2016";1;300;0;480
212016;2;374;1;100148056;"7/2/2016";1;13999;0;13999
212017;1;235;1;100148057;"7/2/2016";1;90;0;90
212018;2;295;1;100148058;"7/2/2016";1;4380;200;4180
212019;2;375;2;100148059;"7/2/2016";1;51999;0;51999
212020;1;376;1;100148060;"7/2/2016";1;1020;0;1020
212021;1;54;1;100148061;"7/2/2016";1;325;0;325
212022;1;53;1;100148062;"7/2/2016";1;510;0;510
212023;1;377;1;100148063;"7/2/2016";1;1099;0;1099
212025;1;378;1;100148064;"7/2/2016";1;399;300;99
212026;1;379;1;100148065;"7/2/2016";2;100;0;470
212027;1;380;1;100148065;"7/2/2016";1;100;0;470
212028;1;8;1;100148065;"7/2/2016";1;170;0;470
212029;1;37;1;100148066;"7/2/2016";1;899;0;899
212031;3;381;1;100148067;"7/2/2016";1;2253;0;2253
212033;2;382;3;100148068;"7/2/2016";1;16999;0;16999
212034;3;319;1;100148069;"7/2/2016";1;1375;0;1375
212035;1;49;1;100148070;"7/2/2016";1;350;0;860
212036;1;53;1;100148070;"7/2/2016";1;510;0;860
212037;2;383;1;100148071;"7/2/2016";1;775;0;775
212038;3;384;1;100148072;"7/2/2016";1;1799;0;1799
212040;1;3;1;100148073;"7/2/2016";1;240;0;240
212041;2;49;2;100148074;"7/2/2016";1;350;0;350
212042;1;385;1;100148075;"7/2/2016";1;1695;300;1395
212044;2;49;2;100148076;"7/2/2016";1;350;0;350
212045;1;386;1;100148077;"7/2/2016";1;340;0;1205
212046;1;229;1;100148077;"7/2/2016";1;330;0;1205
212047;1;256;1;100148077;"7/2/2016";1;100;0;1205
212048;1;387;1;100148077;"7/2/2016";1;285;0;1205
212049;1;388;1;100148077;"7/2/2016";1;150;0;1205
212050;1;366;9;100148046;"7/2/2016";1;6240;0;0
212051;1;389;9;100148046;"7/2/2016";1;700;0;0
212053;1;390;9;100148046;"7/2/2016";1;899;0;0
212055;1;391;1;100148078;"7/2/2016";1;1099;0;1099
212057;2;389;1;100148079;"7/2/2016";1;700;0;5040
212059;2;392;1;100148079;"7/2/2016";1;1675;0;5040
212060;2;393;1;100148079;"7/2/2016";1;990;0;5040
212061;2;394;1;100148079;"7/2/2016";1;1675;0;5040
212062;1;395;1;100148080;"7/2/2016";1;6900;0;6900
212063;1;396;1;100148081;"7/2/2016";1;1499;0;1499
212064;1;397;1;100148082;"7/2/2016";2;80;0;160
212065;1;53;1;100148083;"7/2/2016";1;510;0;510
212066;1;398;1;100148084;"7/2/2016";1;1050;0;1050
212067;1;107;1;100148085;"7/2/2016";1;140;0;140
212068;1;399;2;100148086;"7/2/2016";1;800;0;800
212069;3;161;1;100148087;"7/2/2016";1;165;0;330
212070;3;163;1;100148087;"7/2/2016";1;165;0;330
212071;1;294;1;100148088;"7/3/2016";1;120;0;120
212072;3;400;1;100148089;"7/3/2016";1;2299;0;2299
212074;1;401;1;100148090;"7/3/2016";1;2400;0;2400
212075;2;402;1;100148091;"7/3/2016";1;399;0;894
212076;2;403;1;100148091;"7/3/2016";1;495;0;894
212077;1;179;1;100148092;"7/3/2016";1;1765;0;1765
212078;1;402;1;100148093;"7/3/2016";1;399;0;1293
212079;1;403;1;100148093;"7/3/2016";1;495;0;1293
212080;1;404;1;100148093;"7/3/2016";1;399;0;1293
212081;3;405;1;100148094;"7/3/2016";1;6900;0;6900
212082;1;49;1;100148095;"7/3/2016";1;350;0;350
212083;2;73;1;100148096;"7/3/2016";1;370;0;870
212084;2;386;1;100148096;"7/3/2016";1;340;0;870
212085;2;82;1;100148096;"7/3/2016";2;80;0;870
212086;2;406;3;100148097;"7/3/2016";1;3500;0;9353
212087;2;104;1;100148098;"7/3/2016";1;150;0;1040
212088;2;7;1;100148098;"7/3/2016";1;80;0;1040
212089;2;143;1;100148098;"7/3/2016";1;150;0;1040
212090;2;292;1;100148098;"7/3/2016";1;280;0;1040
212091;2;48;1;100148098;"7/3/2016";1;380;0;1040
212092;1;49;1;100148099;"7/3/2016";1;350;0;350
212093;1;407;1;100148100;"7/3/2016";1;203;0;203
212095;2;408;1;100148101;"7/3/2016";1;203;0;203
212097;1;409;1;100148102;"7/3/2016";1;29000;0;29000
212098;3;410;1;100148103;"7/3/2016";1;7930;0;7930
212099;3;293;1;100148104;"7/3/2016";1;925;0;925
212100;3;303;1;100148105;"7/3/2016";1;3070;0;3070
212101;3;32;1;100148106;"7/3/2016";1;165;0;165
212102;1;14;1;100148107;"7/3/2016";1;320;0;320
212103;3;411;1;100148108;"7/3/2016";1;800;0;800
212104;3;412;1;100148109;"7/3/2016";1;6700;0;6700
212105;3;413;1;100148110;"7/3/2016";1;550;0;550
212106;1;225;1;100148111;"7/3/2016";1;280;0;280
212107;2;371;2;100148112;"7/3/2016";1;6900;0;6900
212108;2;414;3;100148113;"7/3/2016";1;1190;0;22824
212109;2;415;3;100148113;"7/3/2016";1;2339;0;22824
212111;2;416;3;100148113;"7/3/2016";1;1200;0;22824
212113;2;417;3;100148113;"7/3/2016";1;1200;0;22824
212115;2;418;3;100148113;"7/3/2016";1;3775;0;22824
212116;2;419;3;100148113;"7/3/2016";2;3975;0;22824
212117;2;420;3;100148113;"7/3/2016";1;4500;0;22824
212118;2;46;3;100148113;"7/3/2016";1;150;0;22824
212119;2;256;3;100148113;"7/3/2016";1;100;0;22824
212120;2;421;3;100148113;"7/3/2016";1;80;0;22824
212121;2;234;3;100148113;"7/3/2016";1;80;0;22824
212122;2;247;3;100148113;"7/3/2016";1;260;0;22824
212123;2;371;2;100148114;"7/3/2016";1;6900;0;6900
212124;2;422;7;100148115;"7/3/2016";1;3750;0;3750
212125;2;414;3;100148116;"7/3/2016";1;1190;0;20987
212126;2;418;3;100148116;"7/3/2016";1;3775;0;20987
212127;2;420;3;100148116;"7/3/2016";1;4500;0;20987
212128;2;247;3;100148116;"7/3/2016";1;260;0;20987
212129;2;82;3;100148116;"7/3/2016";1;80;0;20987
212130;2;421;3;100148116;"7/3/2016";1;80;0;20987
212131;2;7;3;100148116;"7/3/2016";1;80;0;20987
212132;2;46;3;100148116;"7/3/2016";1;150;0;20987
212133;2;234;3;100148116;"7/3/2016";1;80;0;20987
212134;2;44;3;100148116;"7/3/2016";2;2996;0;20987
212135;2;416;3;100148116;"7/3/2016";2;1200;0;20987
212137;2;423;3;100148116;"7/3/2016";2;1200;0;20987
212139;2;414;3;100148117;"7/3/2016";1;1190;0;14995
212140;2;418;3;100148117;"7/3/2016";1;3775;0;14995
212141;2;420;3;100148117;"7/3/2016";1;4500;0;14995
212142;2;247;3;100148117;"7/3/2016";1;260;0;14995
212143;2;82;3;100148117;"7/3/2016";1;80;0;14995
212144;2;421;3;100148117;"7/3/2016";1;80;0;14995
212145;2;7;3;100148117;"7/3/2016";1;80;0;14995
212146;2;46;3;100148117;"7/3/2016";1;150;0;14995
212147;2;234;3;100148117;"7/3/2016";1;80;0;14995
212148;2;416;3;100148117;"7/3/2016";2;1200;0;14995
212150;2;423;3;100148117;"7/3/2016";2;1200;0;14995
212152;1;5;1;100148118;"7/3/2016";1;360;0;360
212153;1;424;1;100148119;"7/3/2016";1;120;0;120
212154;3;425;1;100148120;"7/3/2016";1;799;0;799
212156;1;426;1;100148121;"7/3/2016";1;1880;0;2700
212157;1;427;1;100148121;"7/3/2016";1;820;0;2700
212158;1;49;1;100148122;"7/3/2016";1;350;0;350
212159;1;87;1;100148123;"7/3/2016";1;425;0;425
212160;2;59;1;100148124;"7/3/2016";1;144;0;144
212161;1;5;1;100148125;"7/3/2016";1;360;0;360
212162;1;159;4;100148126;"7/3/2016";1;120;0;0
212163;3;228;1;100148127;"7/3/2016";1;120;0;120
212164;3;428;1;100148128;"7/3/2016";1;350;0;350
212165;1;14;1;100148129;"7/3/2016";1;320;0;320
212166;2;49;1;100148130;"7/3/2016";1;350;0;350
212167;1;49;1;100148131;"7/3/2016";1;350;0;1150
212168;1;195;1;100148131;"7/3/2016";1;800;0;1150
212169;3;429;1;100148132;"7/3/2016";1;3299;0;3299
212170;2;429;2;100148133;"7/3/2016";1;3299;0;3299
212171;1;14;1;100148134;"7/3/2016";1;320;0;320
212172;1;430;1;100148135;"7/3/2016";1;1200;0;1200
212173;1;127;1;100148136;"7/3/2016";1;1175;0;1175
212174;3;431;1;100148137;"7/3/2016";1;99;0;99
212175;1;70;1;100148138;"7/3/2016";1;4200;0;4200
212176;1;48;1;100148139;"7/3/2016";1;380;0;605
212177;1;46;1;100148139;"7/3/2016";1;150;0;605
212178;1;106;1;100148139;"7/3/2016";1;75;0;605
212179;2;7;1;100148140;"7/3/2016";1;80;0;240
212180;2;237;1;100148140;"7/3/2016";1;80;0;240
212181;2;421;1;100148140;"7/3/2016";1;80;0;240
212182;1;82;1;100148141;"7/3/2016";1;80;0;80
212183;1;96;1;100148142;"7/3/2016";1;90;0;90
212184;1;432;7;100148143;"7/3/2016";2;340;0;680
212185;1;235;1;100148144;"7/3/2016";3;90;0;1435
212186;1;433;1;100148144;"7/3/2016";1;520;0;1435
212187;1;387;1;100148144;"7/3/2016";1;285;0;1435
212188;1;82;1;100148144;"7/3/2016";2;80;0;1435
212189;1;256;1;100148144;"7/3/2016";2;100;0;1435
212190;2;237;3;100148145;"7/3/2016";1;80;0;160
212191;2;7;3;100148145;"7/3/2016";1;80;0;160
